"","feature","g1_tag","g0_tag","g1_avg","g0_avg","g1_pct","g0_pct","log2FC","Pval","FDR","Zscore"
"95","FCER2_TF","Severe","NonSevere",0.0371117037636243,0.0408591595970799,0.995630943202262,1,-0.00374745583345556,2.19577918466004e-16,2.73252520757693e-16,-8.21087744389318
"162","LRIG1_TF","Severe","NonSevere",0.0404944512398962,0.0444469145266386,0.995887946543305,1,-0.00395246328674236,1.17363000377399e-15,1.44130000463472e-15,-8.00718591407351
"188","NFATC1_TF","Severe","NonSevere",0.0357709363597523,0.0397442685359024,0.996144949884349,1,-0.00397333217615015,4.1385822303087e-20,5.21983344363259e-20,-9.18439210197825
"26","CCL2_TF","Severe","NonSevere",0.0371181959868402,0.0417309376236729,0.995887946543305,0.999616711383672,-0.00461274163683267,2.17766905149068e-24,2.83603411356926e-24,-10.1908875437763
"223","SCLY_TF","Severe","NonSevere",0.0327450757815875,0.0373625990720663,0.994602929838088,1,-0.00461752329047885,7.91421805663719e-28,1.04527408295208e-27,-10.9341522774218
"114","GPC1_TF","Severe","NonSevere",0.0399596928766808,0.0446513410644727,0.99100488306348,1,-0.00469164818779191,2.84857461300374e-23,3.62545859836839e-23,-9.93786832628245
"96","FCGR2B_TF","Severe","NonSevere",0.0360023714399196,0.0407183726463144,0.994859933179131,1,-0.00471600120639476,1.78938916943509e-23,2.28780350430057e-23,-9.98408803114703
"104","FLT1_TF","Severe","NonSevere",0.0352094577229504,0.0403855501660183,0.99254690310974,1,-0.00517609244306791,6.02009516356645e-34,8.34468636533964e-34,-12.1460550859432
"20","AZU1_TF","Severe","NonSevere",0.04284264454562,0.04804544338741,0.996144949884349,1,-0.00520279884179008,9.60481994534749e-05,0.000103436522488358,-3.9003639243985
"1","ACP6_TF","Severe","NonSevere",0.0357818742552744,0.041129242886265,0.998714983294783,1,-0.00534736863099063,2.40621736287512e-33,3.30265128237761e-33,-12.0322135401498
"120","HS6ST1_TF","Severe","NonSevere",0.0329364349418438,0.0383539835458647,0.997172963248522,1,-0.00541754860402096,1.9443779061765e-35,2.70858613795732e-35,-12.4236680812152
"51","CDNF_TF","Severe","NonSevere",0.0319092805450287,0.037339095099672,0.999742996658957,1,-0.00542981455464329,1.24529538795916e-29,1.66039385061222e-29,-11.3045934746875
"180","MZT1_TF","Severe","NonSevere",0.0383274322372016,0.0437729167585316,0.997943973271653,1,-0.00544548452132996,1.17081775928117e-30,1.56855967750587e-30,-11.5102916473246
"89","EPHB4_TF","Severe","NonSevere",0.0383576262681891,0.0440018686368428,0.992803906450784,1,-0.00564424236865373,7.6207910744326e-32,1.03583568001997e-31,-11.7435618287462
"208","PRTN3_TF","Severe","NonSevere",0.034288235701402,0.0400068300302308,0.992289899768697,1,-0.00571859432882879,1.87710668087271e-39,2.70922613734206e-39,-13.1425819549305
"214","PTX3_TF","Severe","NonSevere",0.0334886742737675,0.0393238890341381,0.997943973271653,0.999616711383672,-0.00583521476037058,2.50813877819632e-40,3.65770238486963e-40,-13.2939970201865
"25","CCDC80_TF","Severe","NonSevere",0.0339284847765958,0.0397743698957533,0.996915959907479,0.999616711383672,-0.00584588511915754,7.19233320328168e-41,1.05992278785204e-40,-13.3871121047819
"45","CD70_TF","Severe","NonSevere",0.03839013525062,0.04437471140178,0.998200976612696,1,-0.00598457615115999,1.70750423567083e-36,2.414652454484e-36,-12.6167371805488
"228","SF3B4_TF","Severe","NonSevere",0.0373076237378473,0.043385262077551,0.99922898997687,1,-0.00607763833970368,8.87522948963791e-40,1.28759806067286e-39,-13.199131584827
"28","CCL23_TF","Severe","NonSevere",0.0366412705046126,0.0428244370367789,0.99922898997687,1,-0.00618316653216631,1.15374621382817e-44,1.72753443781758e-44,-14.0213646207021
"256","THOP1_TF","Severe","NonSevere",0.0341027789883008,0.0407060253744807,0.997172963248522,1,-0.00660324638617996,4.32553860594645e-52,6.72861560925003e-52,-15.1867956273416
"87","ENAH_TF","Severe","NonSevere",0.0370359009965502,0.0436509471448515,1,1,-0.00661504614830125,2.57814513671601e-51,3.98829081922919e-51,-15.0693040423208
"68","CSF1_TF","Severe","NonSevere",0.0361647832734957,0.0428408631968329,0.996658956566435,0.999616711383672,-0.00667607992333717,4.94847923321433e-51,7.6130449741759e-51,-15.0261634620386
"155","LCN2_TF","Severe","NonSevere",0.0337116386059118,0.0408100687572844,0.995630943202262,0.999616711383672,-0.00709843015137263,5.50866438647905e-36,7.75088456389012e-36,-12.5241379092519
"251","SUSD2_TF","Severe","NonSevere",0.032440668249562,0.0395851965418849,0.995630943202262,0.999616711383672,-0.00714452829232293,3.65130563589432e-64,6.19615501848733e-64,-16.912306884148
"178","MSR1_TF","Severe","NonSevere",0.0361344528702502,0.0433775557726151,0.987920842970959,1,-0.00724310290236488,2.14052130318009e-55,3.40537480051378e-55,-15.6779498848792
"127","IKBKG_TF","Severe","NonSevere",0.0313092202066759,0.0386112848237881,0.990233873040349,0.999616711383672,-0.00730206461711223,3.56755503347434e-60,5.84161058112757e-60,-16.3620760591829
"227","SETMAR_TF","Severe","NonSevere",0.0332863842241496,0.0406182740218769,0.985350809560524,1,-0.00733188979772729,4.25870395527879e-62,7.18335606914495e-62,-16.6295372812638
"92","F3_TF","Severe","NonSevere",0.0377985777372964,0.0453505895397324,0.998714983294783,1,-0.00755201180243596,1.10268521303536e-55,1.76429634085657e-55,-15.7200316900335
"30","CCL7_TF","Severe","NonSevere",0.0347088728787904,0.0424992890614375,0.995373939861218,1,-0.00779041618264709,2.36326053998886e-66,4.11001833041541e-66,-17.2067504927078
"158","LGALS4_TF","Severe","NonSevere",0.0305724400773799,0.0384859817825175,0.996144949884349,1,-0.00791354170513761,1.51804282229842e-81,2.79639467265498e-81,-19.1265463137821
"125","IGFBP2_TF","Severe","NonSevere",0.0375504977166998,0.0456092238193367,0.997172963248522,1,-0.00805872610263694,1.58471420786767e-61,2.64119034644612e-61,-16.5506165417647
"6","ADAM23_TF","Severe","NonSevere",0.032383436794955,0.0404619461062876,0.990747879722436,1,-0.00807850931133259,1.32202917183792e-76,2.40368940334167e-76,-18.5240139617852
"49","CDCP1_TF","Severe","NonSevere",0.0309609948006247,0.0391387589547804,0.998457979953739,0.998850134151016,-0.0081777641541557,6.8712346998936e-76,1.23329853587834e-75,-18.435083683729
"61","CNTNAP2_TF","Severe","NonSevere",0.0366774176461241,0.0450564974115465,0.990747879722436,1,-0.00837907976542247,6.43157574722482e-74,1.14703261733946e-73,-18.1879370425411
"265","TNFRSF8_TF","Severe","NonSevere",0.0331947531004178,0.0415889521687154,0.994859933179131,1,-0.00839419906829763,1.18267716850408e-87,2.23749734581854e-87,-19.8464497091473
"132","IL18R1_TF","Severe","NonSevere",0.0485401947980426,0.0571077403174354,0.998200976612696,1,-0.00856754551939283,8.94611083042131e-36,1.25245551625898e-35,-12.4856046502387
"130","IL15_TF","Severe","NonSevere",0.0354609459708384,0.04411558488908,0.990747879722436,1,-0.00865463891824162,1.09394189469654e-64,1.86770567387214e-64,-16.9831802696432
"100","FCRLB_TF","Severe","NonSevere",0.0311342632915917,0.0398882687430759,0.998971986635826,0.999616711383672,-0.00875400545148411,3.88124596892747e-95,7.65316106549078e-95,-20.6945135770361
"70","CXCL10_TF","Severe","NonSevere",0.0326450994651574,0.0414322874452526,0.997943973271653,1,-0.00878718798009519,1.01104210032756e-89,1.9257944768144e-89,-20.0843667931
"242","SPON1_TF","Severe","NonSevere",0.0313903162577441,0.0402947613101052,0.990233873040349,0.999233422767344,-0.00890444505236113,3.7343830073856e-76,6.74598220689011e-76,-18.4680340575614
"279","VWF_TF","Severe","NonSevere",0.0359456814352728,0.0448989571906266,0.995373939861218,1,-0.00895327575535382,1.01674456633916e-85,1.89792319049977e-85,-19.6213219751387
"255","TGFA_TF","Severe","NonSevere",0.032562208062068,0.0418631304322845,0.994602929838088,0.999616711383672,-0.00930092237021651,1.07464173362801e-98,2.18043250301336e-98,-21.0857641853427
"252","TACSTD2_TF","Severe","NonSevere",0.0332633509571673,0.0425693391326567,0.994859933179131,1,-0.00930598817548942,7.19429928468843e-95,1.39889152757831e-94,-20.664740330292
"154","LAYN_TF","Severe","NonSevere",0.0285803671101826,0.0379273624713617,0.992803906450784,1,-0.00934699536117911,6.82691985245601e-105,1.41595374717606e-104,-21.7505415304109
"9","AGRN_TF","Severe","NonSevere",0.0357555317296883,0.045183256758573,0.993317913132871,1,-0.00942772502888472,1.36842859147381e-13,1.65155174833046e-13,-7.39935956113532
"192","NME3_TF","Severe","NonSevere",0.0423275900076241,0.0517623400557606,0.994859933179131,1,-0.00943475004813654,1.29656621201286e-14,1.57842843201565e-14,-7.7061633775284
"118","HGF_TF","Severe","NonSevere",0.0346387500639427,0.0441939836145949,0.995630943202262,1,-0.00955523355065219,2.64311700735617e-97,5.32426447524984e-97,-20.9336750506256
"123","ICAM2_TF","Severe","NonSevere",0.0324570498908319,0.0420949033991798,0.993831919814958,0.999616711383672,-0.00963785350834792,5.41275742603554e-14,6.56091809216429e-14,-7.52155735088307
"193","NMNAT1_TF","Severe","NonSevere",0.0310609708424294,0.0408728067373621,0.997686969930609,1,-0.00981183589493274,6.31823438354558e-114,1.36085048260982e-113,-22.6848776517612
"276","VEGFA_TF","Severe","NonSevere",0.0380023431295598,0.0481157457196337,0.998971986635826,1,-0.0101134025900739,9.57526031369823e-97,1.91505206273965e-96,-20.8722340821088
"176","MFGE8_TF","Severe","NonSevere",0.0375501650752229,0.047674034171601,0.992803906450784,1,-0.0101238690963781,1.93742831033746e-94,3.7412408751344e-94,-20.6168570788008
"94","FCAR_TF","Severe","NonSevere",0.0312859087829299,0.0414714692341319,0.988177846312002,1,-0.010185560451202,8.63468847226178e-118,1.87419594746767e-117,-23.0730547108952
"41","CD58_TF","Severe","NonSevere",0.0375980770102953,0.0478147424689936,0.993574916473914,1,-0.0102166654586983,1.57180508189359e-96,3.12131505624259e-96,-20.8485290573329
"4","ACVRL1_TF","Severe","NonSevere",0.0306959010547458,0.0409143840478812,0.997943973271653,1,-0.0102184829931354,1.84097505591826e-129,4.19083752566759e-129,-24.2078093101319
"21","BAG3_TF","Severe","NonSevere",0.0370350510045352,0.0473254547925584,0.998971986635826,1,-0.0102904037880232,2.17750702637255e-102,4.4503793239731e-102,-21.4844234010367
"215","PVR_TF","Severe","NonSevere",0.032561801476008,0.0430582261916026,0.987149832947828,1,-0.0104964247155946,1.88935923009178e-112,4.03832507195189e-112,-22.5348830598001
"264","TNFRSF12A_TF","Severe","NonSevere",0.030383446852029,0.0411294899144083,0.996401953225392,1,-0.0107460430623793,1.16729007682958e-124,2.57355292529356e-124,-23.7474560506506
"254","TFPI_TF","Severe","NonSevere",0.0356153939624646,0.0467772587025341,0.996144949884349,1,-0.0111618647400695,1.09357214154773e-128,2.46935644865616e-128,-24.1342209603479
"241","SORD_TF","Severe","NonSevere",0.0347848435073134,0.046050082583795,0.995116936520175,0.999616711383672,-0.0112652390764816,1.18526286679509e-130,2.72027543198873e-130,-24.320661847138
"84","EFNA4_TF","Severe","NonSevere",0.0349153555732626,0.046280180487747,1,1,-0.0113648249144844,3.48542110361658e-140,8.34117870950977e-140,-25.2055113913875
"197","OLR1_TF","Severe","NonSevere",0.0330876470591515,0.0445167914691795,0.998971986635826,1,-0.0114291444100281,2.51427934281319e-137,5.96608657616688e-137,-24.9434627724433
"15","ARHGAP1_TF","Severe","NonSevere",0.034272942930457,0.0457320776206723,0.987149832947828,1,-0.0114591346902152,1.60185150790563e-126,3.58814737770861e-126,-23.9270567000568
"29","CCL4_TF","Severe","NonSevere",0.129372688366688,0.140905236358003,0.998971986635826,1,-0.0115325479913156,2.63951397701021e-09,3.04141528215168e-09,-5.9525779185938
"129","IL12RB1_TF","Severe","NonSevere",0.033864711030156,0.0460161491207869,0.997172963248522,1,-0.0121514380906309,1.02819053002202e-134,2.39911123671804e-134,-24.7015914756301
"210","PSPN_TF","Severe","NonSevere",0.0416626841768778,0.0538266353991079,0.993317913132871,1,-0.0121639512222301,5.26542564471183e-28,6.98729469440432e-28,-10.9710552413065
"135","IL5RA_TF","Severe","NonSevere",0.0301254905119737,0.0423223864765854,0.988434849653046,0.999616711383672,-0.0121968959646118,3.3213792874868e-164,9.1175117695716e-164,-27.308944799882
"66","CRIM1_TF","Severe","NonSevere",0.032001560598601,0.0442185205897199,0.993317913132871,1,-0.0122169599911189,9.15774316116132e-152,2.3524477845185e-151,-26.2405712295235
"139","INPP1_TF","Severe","NonSevere",0.0315034030787228,0.0438861562552936,0.99254690310974,1,-0.0123827531765709,1.1825742640527e-59,1.92512089496951e-59,-16.2889419542037
"52","CEACAM21_TF","Severe","NonSevere",0.0340062604407607,0.0464243818019211,0.992032896427654,1,-0.0124181213611604,8.8323528495348e-149,2.22798089898175e-148,-25.9777692862792
"204","PPCDC_TF","Severe","NonSevere",0.0379833402652998,0.0504670442769331,0.997943973271653,1,-0.0124837040116333,1.67280638529442e-143,4.07291989462989e-143,-25.5064271336311
"2","ACTA2_TF","Severe","NonSevere",0.032125954171851,0.0446136571636216,0.996144949884349,1,-0.0124877029917706,2.99992490441836e-161,8.07672089651097e-161,-27.0589151182991
"225","SEMA4C_TF","Severe","NonSevere",0.0325805083841541,0.045181946817984,0.996658956566435,1,-0.0126014384338299,1.5519570809099e-145,3.87989270227475e-145,-25.6889843497385
"73","DAG1_TF","Severe","NonSevere",0.032702192436194,0.0455278355327819,0.994859933179131,1,-0.0128256430965879,1.25865905362281e-23,1.62407619822298e-23,-10.0189238588323
"126","IGFBP4_TF","Severe","NonSevere",0.0348951228673665,0.0480834478229279,0.996915959907479,1,-0.0131883249555614,1.49685330345356e-161,4.06911577637861e-161,-27.0845609555736
"240","SNX9_TF","Severe","NonSevere",0.0426933334564487,0.0560308001310462,0.998971986635826,1,-0.0133374666745975,2.42696361304733e-145,6.01371514737391e-145,-25.6715994527199
"80","DPEP2_TF","Severe","NonSevere",0.0306454987632311,0.0439917708974315,0.997429966589566,1,-0.0133462721342003,4.72915962136832e-191,1.4086858446629e-190,-29.483190007389
"186","NCR1_TF","Severe","NonSevere",0.0349208556104672,0.0483089671284382,0.994345926497044,1,-0.013388111517971,5.70467145077376e-161,1.52124572020634e-160,-27.0351852417281
"151","KRT18_TF","Severe","NonSevere",0.0314692284916054,0.0454511123487404,0.996658956566435,1,-0.013981883857135,3.23446523441605e-193,9.95220072128015e-193,-29.6515975227138
"164","LSM1_TF","Severe","NonSevere",0.0327924532728469,0.0468465369264045,0.990490876381393,0.999616711383672,-0.0140540836535576,1.699938681192e-201,5.47106701992826e-201,-30.2870075819136
"198","OSM_TF","Severe","NonSevere",0.0323254898516212,0.046986803920495,0.992803906450784,1,-0.0146613140688738,5.73277691105838e-219,1.98170066061277e-218,-31.5860864124553
"262","TNFRSF10C_TF","Severe","NonSevere",0.0309454713890167,0.045627421466024,0.995630943202262,0.999616711383672,-0.0146819500770072,5.87658437434065e-202,1.913306540483e-201,-30.3220204747669
"83","EFNA1_TF","Severe","NonSevere",0.0299638940514183,0.0448150302004996,0.997429966589566,1,-0.0148511361490813,1.50296506539659e-211,5.07024359410898e-211,-31.0411299779926
"189","NFATC3_TF","Severe","NonSevere",0.0727433375073592,0.0876330895128103,1,1,-0.0148897520054511,4.29896326571985e-55,6.80061985537603e-55,-15.6335883723509
"136","IL6_TF","Severe","NonSevere",0.029415635662109,0.0445484258720541,0.994859933179131,1,-0.015132790209945,2.4482328880376e-241,9.39048231028119e-241,-33.1752660403274
"202","PLAT_TF","Severe","NonSevere",0.0309552901306361,0.0462054091354257,0.988177846312002,1,-0.0152501190047896,6.61684047471747e-236,2.40612380898817e-235,-32.7964456886584
"173","MDK_TF","Severe","NonSevere",0.0309644544609849,0.0464379735968263,0.994859933179131,1,-0.0154735191358414,1.2700136985776e-235,4.55902353335548e-235,-32.7765780690513
"216","RBKS_TF","Severe","NonSevere",0.0313174031814682,0.0468217679436779,0.990490876381393,0.999616711383672,-0.0155043647622098,1.67731418114066e-33,2.31353680157332e-33,-12.0619655737784
"27","CCL20_TF","Severe","NonSevere",0.0342512716816262,0.0504114419921803,0.993831919814958,1,-0.0161601703105541,5.54560702377246e-242,2.18699995303703e-241,-33.2199560557622
"62","COL6A3_TF","Severe","NonSevere",0.0285093355336426,0.0460011193843516,0.985093806219481,1,-0.0174917838507089,2.2250738585072e-308,0,-37.5378360955761
"280","ZBTB17_TF","Severe","NonSevere",0.0323241972057141,0.0506223047426574,0.993831919814958,1,-0.0182981075369432,9.07051812882774e-281,4.16351651815044e-280,-35.8054942862591
"90","EPS8L2_TF","Severe","NonSevere",0.0325434616916114,0.0510835383951178,0.995116936520175,1,-0.0185400767035064,9.84401810080341e-298,4.83565801442974e-297,-36.8795149709701
"107","FSTL3_TF","Severe","NonSevere",0.0286147154076704,0.0475139875252415,0.992803906450784,1,-0.0188992721175711,2.2250738585072e-308,0,-37.5378360955761
"117","HEBP1_TF","Severe","NonSevere",0.0351447869475898,0.0548392184106299,0.989719866358263,1,-0.0196944314630401,5.28709548182688e-182,1.54206951553284e-181,-28.7686959751395
"12","AMFR_TF","Severe","NonSevere",0.0410043933111965,0.0608061658003627,0.998714983294783,1,-0.0198017724891662,7.65089339025166e-268,3.3472658582351e-267,-34.965040429962
"72","DAB2_TF","Severe","NonSevere",0.0305647548547665,0.0517730553193841,0.989205859676176,1,-0.0212083004646177,6.05357314221616e-144,1.48684252615836e-143,-25.5461855797436
"32","CD1C_TF","Severe","NonSevere",0.0345520297007307,0.0562601029879847,0.997943973271653,1,-0.0217080732872541,2.26864426314496e-292,1.09520757531136e-291,-36.5434159576457
"8","AGER_TF","Severe","NonSevere",0.0306787606049639,0.0533604129886035,0.993831919814958,1,-0.0226816523836396,2.2250738585072e-308,0,-37.5378360955761
"140","INPPL1_TF","Severe","NonSevere",0.240327287375303,0.26353179587794,0.984836802878437,1,-0.0232045085026364,0.00164247102835766,0.00172891687195544,-3.1482572076485
"85","EGLN1_TF","Severe","NonSevere",0.0655706309770779,0.08976853463788,0.999485993317913,1,-0.0241979036608021,1.50770346804901e-196,4.69063301170804e-196,-29.9088959515471
"11","ALDH1A1_TF","Severe","NonSevere",0.0290037176423888,0.0533500130506247,0.995116936520175,0.999233422767344,-0.0243462954082359,2.2250738585072e-308,0,-37.5378360955761
"105","FLT3LG_TF","Severe","NonSevere",0.0349049854812292,0.0595321189136121,0.998971986635826,1,-0.024627133432383,6.57104491981747e-241,2.48634132101201e-240,-33.1455193799459
"5","ADAM15_TF","Severe","NonSevere",0.0393222039110228,0.0680472891370221,0.995630943202262,1,-0.0287250852259992,4.73194987754749e-251,1.94844994957838e-250,-33.8421675076798
"272","TYMP_TF","Severe","NonSevere",0.401332359425936,0.430405394003823,0.999485993317913,1,-0.0290730345778876,8.7869459395141e-06,9.80217076917907e-06,-4.44505481704972
"190","NID1_TF","Severe","NonSevere",0.0394189333763664,0.0731413139415081,0.998971986635826,1,-0.0337223805651416,1.27703863104913e-263,5.50108948759627e-263,-34.6860887423784
"243","SPP1_TF","Severe","NonSevere",0,0.0377294055030073,0,0.999616711383672,-0.0377294055030073,2.2250738585072e-308,0,-37.5378360955761
"177","MSLN_TF","Severe","NonSevere",0,0.0403762673722651,0,1,-0.0403762673722651,2.2250738585072e-308,0,-37.5378360955761
"172","MATN2_TF","Severe","NonSevere",0.0347285963130219,0.0772924600876943,0.998971986635826,1,-0.0425638637746724,2.2250738585072e-308,0,-37.5378360955761
"270","TREM2_TF","Severe","NonSevere",0,0.0471769507614953,0,1,-0.0471769507614953,2.2250738585072e-308,0,-37.5378360955761
"71","CXCL16_TF","Severe","NonSevere",0.0485557009915547,0.104389899100516,0.986121819583655,1,-0.0558341981089614,4.38432283283462e-263,1.86001574726317e-262,-34.650538480798
"33","CD22_TF","Severe","NonSevere",0.0879340825370124,0.15110897032251,0.99922898997687,1,-0.0631748877854976,2.2250738585072e-308,0,-37.5378360955761
"48","CD8A_TF","Severe","NonSevere",0.525813917375121,0.58998055165169,1,1,-0.0641666342765689,7.33666403547805e-23,9.29532094992694e-23,-9.84316380221205
"275","VCAN_TF","Severe","NonSevere",0.352340907674325,0.418899212716371,1,1,-0.0665583050420461,1.02224038134002e-61,1.7139359687138e-61,-16.5769889061659
"134","IL2RB_TF","Severe","NonSevere",0.547406760976537,0.614245691954495,1,1,-0.0668389309779579,2.31986721747575e-24,3.007235281913e-24,-10.1847368350262
"88","ENO1_TF","Severe","NonSevere",0.880062899580581,0.949848158740455,1,1,-0.0697852591598734,0.00256714714335243,0.0026921393263621,-3.01531237428651
"224","SCRN1_TF","Severe","NonSevere",0.0518652899350437,0.124796583255763,0.997172963248522,1,-0.0729312933207194,2.2250738585072e-308,0,-37.5378360955761
"199","PADI2_TF","Severe","NonSevere",0.289574083428602,0.364507474128018,0.960421485479311,0.995017247987735,-0.0749333906994166,5.92609895491586e-12,7.06088386117634e-12,-6.88141485992265
"97","FCRL1_TF","Severe","NonSevere",0.0454670674763716,0.125946067997168,0.996658956566435,1,-0.0804790005207967,2.2250738585072e-308,0,-37.5378360955761
"195","NT5C3A_TF","Severe","NonSevere",0.0599982132551908,0.149758884719263,0.999742996658957,1,-0.0897606714640726,2.2250738585072e-308,0,-37.5378360955761
"146","ITGB2_TF","Severe","NonSevere",0.574420824613577,0.67486930648469,1,1,-0.100448481871113,4.53435823826982e-61,7.51254619358314e-61,-16.4872062821075
"184","NCAM1_TF","Severe","NonSevere",0.0917193997254683,0.199605284145421,0.998200976612696,1,-0.107885884419953,2.2250738585072e-308,0,-37.5378360955761
"185","NCF2_TF","Severe","NonSevere",0.284341651257162,0.420182124278225,1,1,-0.135840473021063,3.80855087100591e-179,1.07716590291076e-178,-28.5393477066032
"206","PRDX5_TF","Severe","NonSevere",0.271639926414411,0.417459027370502,0.999742996658957,1,-0.14581910095609,4.35838478750172e-73,7.72371987658533e-73,-18.0827445683781
"153","LAT2_TF","Severe","NonSevere",1.51561478870654,1.66695601199468,0.963505525571832,0.991184361824454,-0.15134122328814,0.00336984516878419,0.00352073375843125,-2.93181767873945
"69","CST7_TF","Severe","NonSevere",0.387051399940154,0.580687873804752,1,1,-0.193636473864598,6.62239916066274e-270,2.99076091126705e-269,-35.10050428484
"133","IL1B_TF","Severe","NonSevere",0.0329433954099309,0.23198543503258,0.992803906450784,0.999616711383672,-0.199042039622649,2.2250738585072e-308,0,-37.5378360955761
"156","LGALS1_TF","Severe","NonSevere",0.866477585637185,1.07781610663941,0.996915959907479,1,-0.211338521002226,4.56742732981292e-27,6.00412982322826e-27,-10.7739949859679
"171","MARCO_TF","Severe","NonSevere",0.816242611153945,1.0611589253981,0.977897712670265,0.980452280567267,-0.244916314244152,9.2414388330114e-16,1.13991316001903e-15,-8.0365352284882
"47","CD83_TF","Severe","NonSevere",0.0455768419215778,0.302355750803432,0.995887946543305,1,-0.256778908881854,2.2250738585072e-308,0,-37.5378360955761
"50","CDKN2D_TF","Severe","NonSevere",0.200135155056508,0.473236001254399,1,0.998850134151016,-0.273100846197891,2.7560047941286e-198,8.76910616313646e-198,-30.0422557447621
"44","CD63_TF","Severe","NonSevere",1.408268164629,1.69721264000681,0.981238756103829,0.998850134151016,-0.288944475377817,1.30701623553317e-09,1.52485227478870e-09,-6.06653208750617
"14","ANXA5_TF","Severe","NonSevere",0.715401843081103,1.01077771085437,0.998714983294783,1,-0.295375867773266,2.64292804035463e-44,3.93627580478349e-44,-13.9624231638593
"221","S100A12_TF","Severe","NonSevere",0.305626532373571,0.620391778665249,1,1,-0.314765246291678,5.98745292410384e-160,1.58159133844252e-159,-26.9482047058794
"181","NAAA_TF","Severe","NonSevere",0.311647279675505,0.654373385435656,0.986635826265741,1,-0.34272610576015,1.75919861790201e-180,5.0780991032223e-180,-28.6467593912278
"143","ITGAM_TF","Severe","NonSevere",0.827688571545633,1.40534437648941,0.983037779491133,0.999616711383672,-0.577655804943777,8.90320292161911e-87,1.67308511278748e-86,-19.7447342345912
"131","IL17RA_TF","Severe","NonSevere",0.914002728189313,1.64745377407119,0.983294782832177,0.98581832119586,-0.733451045881873,1.77820134711219e-66,3.11185235744633e-66,-17.2232181022393
"174","MEGF9_TF","Severe","NonSevere",0.743610611382392,1.56408811128898,0.981495759444873,0.990417784591798,-0.820477499906585,6.30219275600579e-95,1.23399578439274e-94,-20.6711310767766
